2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
32.34,28.85,27.08,33.07,32.65,30.21,17.83,35.28,36.33,36.6,24.3,36.9,29.35,29.2,31.3,48.0,0.0,48.3,0.0,41.2,27.0,32.5,47.1,0.0
33.44,27.0,28.7,32.7,30.42,34.0,0.0,33.2,30.68,0.0,26.15,32.7,23.1,30.05,29.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.13,28.3,27.8,32.33,31.5,31.84,0.0,33.85,32.23,0.0,27.6,32.63,24.23,30.5,29.1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.65,37.95,46.55,41.78,36.66,37.4,41.58,46.6,43.23,37.52,41.31,42.12,42.64,46.2,40.78,47.5,52.95,53.4,47.95,48.9,44.86,46.8,47.9,52.35
48.02,47.06,36.3,45.37,43.3,44.9,45.0,46.7,50.4,69.15,49.7,0.0,0.0,0.0,47.55,55.6,44.8,0.0,0.0,0.0,0.0,41.0,0.0,0.0
53.81,52.87,46.87,48.7,46.46,51.4,51.03,58.95,61.5,53.23,64.1,49.05,63.7,54.2,52.8,53.4,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.45,22.4,41.96,37.36,38.44,36.38,36.0,42.7,34.93,34.68,26.18,29.48,39.75,32.6,39.16,54.5,56.05,42.0,44.48,53.7,50.1,42.2,47.6,51.1
48.11,49.94,46.63,40.33,41.4,47.53,47.07,57.4,57.5,46.4,58.9,44.94,61.7,49.85,53.2,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,13.36,18.67,16.31,18.7,10.2,12.4,10.8,15.25,15.33,15.93,17.47,9.9,12.5,14.0,22.28,18.23,19.07,16.38,25.2,21.83,0.0,12.2,23.85
37.25,46.3,34.53,47.3,47.3,39.4,48.55,35.2,36.25,46.99,34.23,44.67,46.9,34.0,36.6,45.65,41.43,49.97,41.63,52.8,48.05,0.0,35.8,47.05
39.09,38.37,36.74,41.44,37.08,39.89,39.41,39.92,50.2,39.54,43.4,38.63,45.93,41.31,42.0,38.41,34.2,37.16,40.2,30.77,45.68,28.73,0.0,12.9
28.96,29.14,29.3,23.2,23.35,30.4,27.1,19.03,24.18,24.67,27.45,25.63,28.37,28.73,15.9,25.8,29.07,22.85,21.0,36.6,29.23,24.3,24.2,23.0
42.29,39.76,31.36,40.27,36.61,36.51,43.72,30.8,25.2,41.13,37.33,29.1,32.15,39.92,30.0,45.88,42.1,31.7,30.4,48.78,46.53,34.7,28.0,32.7
38.54,44.03,27.3,44.2,37.33,39.95,41.16,33.4,30.3,43.23,38.33,34.27,46.55,40.02,32.0,43.02,39.17,31.2,31.3,47.78,45.0,34.7,28.0,31.3
